행정동코드,읍면동명,거래수,년,평균거래금액,지니계수_거래금액,평균평당거래금액,지니계수_평당거래금액
2871033000,길상면,3,2024,8666.7,0.069,482.3,0.082
2911052500,충장동,18,2024,15684.4,0.392,1207.0,0.154
2911056000,계림1동,196,2024,38383.2,0.203,2048.3,0.112
2911059000,산수1동,51,2024,30736.3,0.223,1211.8,0.231
2911065500,서남동,61,2024,36650.0,0.284,1463.6,0.245
2911071000,학운동,12,2024,25333.3,0.231,781.3,0.117
2911073000,지원1동,57,2024,32600.0,0.285,1367.8,0.239
2911074000,지원2동,17,2024,26616.1,0.079,1252.6,0.037
2914057500,양동,22,2024,20475.0,0.182,854.9,0.146
2914065000,농성1동,28,2024,40121.4,0.35,1646.7,0.243
2914074000,유덕동,105,2024,18518.8,0.178,964.2,0.077
2914074500,치평동,269,2024,31660.1,0.293,1343.9,0.193
2914082100,금호1동,207,2024,27907.9,0.256,1165.3,0.136
2914083000,풍암동,360,2024,28546.4,0.316,1183.3,0.213
2914084000,동천동,37,2024,40977.8,0.164,1489.8,0.101
2915551000,양림동,60,2024,25038.3,0.239,1081.9,0.206
2915553700,봉선1동,135,2024,47755.2,0.434,1671.3,0.305
2915560500,월산동,40,2024,36287.5,0.24,1447.5,0.226
2915567000,백운1동,64,2024,27484.4,0.277,1150.6,0.241
2915570500,진월동,100,2024,22006.7,0.257,925.0,0.156
2915571000,효덕동,58,2024,35053.4,0.138,1374.8,0.069
2915572000,송암동,69,2024,41652.9,0.131,1637.3,0.12
2915573000,대촌동,12,2024,31241.7,0.081,1252.9,0.066
2917055500,중앙동,22,2024,38920.5,0.103,1649.7,0.037
2917057000,임동,32,2024,31256.2,0.306,1390.6,0.221
2917058000,신안동,24,2024,15651.2,0.254,697.0,0.154
2917059000,용봉동,136,2024,23873.2,0.291,957.0,0.227
2917060100,운암1동,189,2024,25602.1,0.304,983.9,0.194
2917062000,우산동,11,2024,15909.1,0.331,599.6,0.169
2917063500,풍향동,13,2024,36423.1,0.227,1731.4,0.115
2917065000,문화동,98,2024,31827.6,0.192,1382.0,0.152
2917065600,문흥1동,183,2024,14151.9,0.212,716.5,0.136
2917066300,두암3동,94,2024,11392.2,0.284,605.9,0.164
2917066600,삼각동,52,2024,19262.5,0.331,898.3,0.237
2917067300,매곡동,62,2024,18660.0,0.289,795.0,0.172
2917067600,오치1동,66,2024,12624.2,0.266,602.7,0.113
2917069500,건국동,87,2024,38120.7,0.144,1568.6,0.097
2917069600,양산동,325,2024,20056.9,0.299,941.7,0.195
2917069700,신용동,145,2024,34822.8,0.208,1563.7,0.155
2920051500,송정1동,68,2024,17725.4,0.246,860.9,0.181
2920052500,송정2동,96,2024,24584.6,0.268,1116.5,0.22
2920054000,도산동,63,2024,19060.0,0.266,926.4,0.207
2920055000,신흥동,148,2024,23642.1,0.361,1117.2,0.253
2920056500,어룡동,3,2024,9833.3,0.011,542.9,0.011
2920060000,월곡1동,89,2024,18240.4,0.187,876.1,0.138
2920062000,비아동,15,2024,10040.0,0.059,554.8,0.058
2920062400,첨단1동,196,2024,24681.0,0.34,1182.6,0.213
2920062600,첨단2동,64,2024,29248.4,0.066,1154.1,0.065
2920063500,운남동,175,2024,21081.1,0.252,1060.3,0.165
2920063700,수완동,236,2024,42182.0,0.232,1611.4,0.165
2920064000,하남동,98,2024,28600.2,0.249,1209.1,0.157
2920070000,신창동,238,2024,38595.4,0.321,1449.7,0.205
3011051500,중앙동,2,2024,19400.0,0.028,1136.9,0.151
3011053000,효동,68,2024,30007.4,0.119,1294.6,0.081
3011054500,신인동,26,2024,22534.6,0.123,1145.7,0.126
3011056000,용운동,99,2024,27323.9,0.226,1319.2,0.174
3011059000,자양동,9,2024,14588.9,0.342,590.8,0.201
3011062000,가양1동,49,2024,17920.4,0.371,893.0,0.232
3011064000,용전동,33,2024,16364.5,0.279,917.1,0.146
3011066500,성남동,26,2024,30434.6,0.136,1391.9,0.039
3011067000,홍도동,76,2024,15749.9,0.24,864.1,0.193
3011069500,삼성동,16,2024,27506.2,0.267,1153.8,0.192
3011074000,산내동,52,2024,32823.1,0.185,1191.5,0.138
3014053500,은행선화동,33,2024,15663.3,0.399,1096.0,0.249
3014055000,목동,75,2024,42717.3,0.2,1764.9,0.172
3014056000,중촌동,58,2024,27284.5,0.259,1289.0,0.17
3014057500,대흥동,37,2024,30888.5,0.261,1469.5,0.145
3014060500,문창동,3,2024,9000.0,0.037,561.1,0.071
3014062000,석교동,5,2024,11780.0,0.228,585.1,0.155
3014063000,대사동,2,2024,16510.5,0.012,1316.8,0.16
3014064000,부사동,5,2024,7800.0,0.115,544.0,0.191
3014065500,용두동,26,2024,31057.7,0.152,1688.8,0.059
3014067000,오류동,35,2024,37654.3,0.172,1575.8,0.086
3014068000,태평1동,128,2024,32727.3,0.162,1306.0,0.108
3014070000,유천1동,35,2024,21777.1,0.224,903.2,0.115
3014072000,문화1동,94,2024,26373.9,0.33,1147.9,0.216
3014074000,산성동,41,2024,22300.0,0.197,979.5,0.152
3017051000,복수동,77,2024,30648.1,0.165,1370.4,0.187
3017052000,도마1동,62,2024,21006.6,0.266,955.1,0.252
3017053000,도마2동,49,2024,19012.2,0.207,922.9,0.094
3017054000,변동,14,2024,18159.3,0.122,902.4,0.052
3017055000,용문동,26,2024,17126.9,0.388,930.4,0.207
3017055500,탄방동,102,2024,32413.7,0.367,1670.8,0.243
3017056000,괴정동,9,2024,14243.3,0.202,1121.9,0.157
3017057000,가장동,24,2024,40475.0,0.1,1430.1,0.048
3017057500,내동,84,2024,28442.0,0.221,1162.6,0.151
3017058100,갈마1동,120,2024,26193.8,0.188,1262.0,0.174
3017058800,월평3동,129,2024,33395.0,0.221,1446.4,0.108
3017059000,가수원동,53,2024,17462.3,0.188,895.4,0.112
3017059300,도안동,100,2024,56615.0,0.103,2232.8,0.095
3017059600,관저1동,288,2024,28994.9,0.268,1372.8,0.164
3017065000,만년동,58,2024,28635.8,0.183,1564.7,0.106
3017066000,둔산3동,238,2024,43157.6,0.36,1699.2,0.204
3020052000,진잠동,57,2024,21850.0,0.192,1035.7,0.083
3020052600,학하동,47,2024,42510.6,0.065,1606.2,0.092
3020052700,상대동,58,2024,80998.8,0.165,2780.9,0.112
3020053000,온천1동,17,2024,18858.8,0.107,1083.9,0.093
3020054000,온천2동,51,2024,33821.6,0.23,1451.9,0.094
3020054600,노은1동,88,2024,55956.8,0.138,2090.1,0.125
3020054700,노은2동,30,2024,39270.0,0.114,1536.2,0.06
3020054800,노은3동,234,2024,41768.0,0.192,1725.9,0.092
3020055000,신성동,31,2024,62009.7,0.433,1988.7,0.339
3020057000,전민동,100,2024,40728.5,0.179,1570.6,0.176
3020058000,구즉동,192,2024,23110.7,0.239,1054.6,0.14
3020060000,관평동,90,2024,50497.2,0.159,1780.9,0.103
3020061000,원신흥동,200,2024,25956.3,0.518,1497.0,0.257
3023051000,오정동,20,2024,20417.5,0.14,947.9,0.137
3023052000,대화동,11,2024,10236.4,0.195,572.0,0.115
3023052500,회덕동,49,2024,16512.2,0.108,830.4,0.131
3023053300,비래동,38,2024,17236.8,0.212,847.4,0.135
3023054300,송촌동,96,2024,28645.1,0.142,1296.0,0.07
3023054600,중리동,9,2024,14183.3,0.165,813.1,0.087
3023055000,신탄진동,53,2024,27522.8,0.257,1269.2,0.209
3023057000,덕암동,18,2024,18418.3,0.337,812.0,0.215
3023058000,목상동,40,2024,12573.8,0.157,761.5,0.112
3023060000,법1동,104,2024,25965.4,0.232,1185.2,0.169
3111051000,학성동,47,2024,32676.2,0.26,1352.6,0.204
3111052000,반구1동,81,2024,32582.5,0.273,1349.5,0.222
3111058500,중앙동,11,2024,62068.2,0.146,1716.2,0.079
3111059000,우정동,91,2024,40976.0,0.23,1640.6,0.164
3111060000,태화동,178,2024,36542.7,0.277,1533.1,0.207
3111061000,다운동,21,2024,12333.3,0.266,713.5,0.113
3111062000,병영1동,47,2024,42473.4,0.193,1473.7,0.178
3111063000,병영2동,60,2024,32950.0,0.206,1350.4,0.169
3111064000,약사동,70,2024,49008.6,0.121,2194.4,0.09
3111065000,성안동,55,2024,19934.5,0.18,822.1,0.137
3114051000,신정1동,270,2024,52189.7,0.309,1919.9,0.223
3114056000,달동,108,2024,26966.7,0.261,1297.0,0.116
3114057000,삼산동,181,2024,33406.1,0.226,1355.9,0.112
3114058500,삼호동,199,2024,27841.0,0.286,1250.7,0.2
3114060000,옥동,84,2024,44942.9,0.281,1775.7,0.233
3114062500,대현동,307,2024,44067.1,0.244,1896.9,0.22
3114064000,선암동,58,2024,20796.6,0.201,1005.2,0.186
3114067000,야음장생포동,1,2024,18000.0,0.0,701.8,0.0
3117051000,방어동,58,2024,20431.9,0.211,920.5,0.209
3117052000,일산동,3,2024,21333.3,0.229,880.6,0.193
3117053000,화정동,90,2024,23581.9,0.29,1048.9,0.225
3117055000,전하1동,144,2024,34141.1,0.163,1367.1,0.136
3117058000,남목1동,231,2024,15652.3,0.325,753.7,0.22
3120051000,농소1동,349,2024,28735.7,0.227,1177.7,0.194
3120052000,농소2동,126,2024,21002.1,0.289,929.0,0.264
3120053000,농소3동,205,2024,18868.6,0.253,801.8,0.178
3120054000,강동동,87,2024,27575.3,0.096,1152.6,0.059
3120056000,효문동,86,2024,27405.2,0.14,1204.2,0.097
3120057000,송정동,171,2024,44049.0,0.166,1744.2,0.151
3120058000,양정동,34,2024,27482.4,0.141,1109.6,0.089
3120059000,염포동,41,2024,18203.7,0.179,815.8,0.114
3171025000,온산읍,67,2024,12225.4,0.274,626.2,0.166
3171025300,언양읍,88,2024,19487.4,0.302,879.6,0.263
3171025600,온양읍,173,2024,18909.7,0.296,887.7,0.244
3171025900,범서읍,282,2024,33043.6,0.289,1320.0,0.224
3171026200,청량읍,104,2024,25938.5,0.209,1198.2,0.167
3171026500,삼남읍,77,2024,19177.7,0.403,850.5,0.313
3171031000,서생면,7,2024,12200.0,0.116,622.6,0.108
3171034000,웅촌면,22,2024,5809.1,0.084,384.6,0.084
3171038000,상북면,21,2024,6661.9,0.193,352.8,0.168
3611025000,조치원읍,136,2024,20650.7,0.277,919.6,0.114
3611032000,연동면,5,2024,10570.0,0.039,731.6,0.014
3611033000,부강면,10,2024,11720.0,0.191,633.2,0.134
3611034000,금남면,19,2024,18678.9,0.147,1269.8,0.062
3611036000,연서면,7,2024,18285.7,0.1,880.7,0.033
3611037000,전의면,8,2024,9181.2,0.062,508.4,0.062
3611038000,전동면,2,2024,6750.0,0.019,452.5,0.019
3611039000,소정면,4,2024,5625.0,0.094,313.1,0.094
3611051000,한솔동,61,2024,48942.6,0.182,1895.1,0.071
3611051500,새롬동,94,2024,64177.7,0.145,2709.1,0.071
3611051800,나성동,71,2024,69145.1,0.329,2747.6,0.193
3611052000,도담동,96,2024,50357.8,0.202,2256.9,0.075
3611052300,어진동,23,2024,55201.3,0.367,2444.8,0.133
3611052500,해밀동,3,2024,48000.0,0.032,2120.0,0.071
3611053000,아름동,65,2024,47026.9,0.051,1843.7,0.046
3611054000,종촌동,117,2024,43975.1,0.126,1887.8,0.099
3611055000,고운동,150,2024,41018.0,0.126,1774.0,0.045
3611055500,소담동,94,2024,56125.5,0.173,2381.3,0.06
3611055600,반곡동,81,2024,54172.8,0.147,2381.6,0.059
3611056000,보람동,49,2024,62955.1,0.123,2550.6,0.068
3611057000,대평동,32,2024,62328.1,0.147,2445.7,0.056
3611058000,다정동,126,2024,57604.2,0.111,2422.9,0.049
4111156000,파장동,31,2024,47322.6,0.195,1986.8,0.161
4111156600,율천동,158,2024,45166.5,0.192,1987.7,0.107
4111157100,정자1동,290,2024,49108.6,0.253,2273.7,0.198
4111158000,영화동,3,2024,21433.3,0.132,1230.3,0.108
4111159100,송죽동,38,2024,38476.3,0.229,1867.7,0.147
4111159700,조원1동,86,2024,44254.7,0.153,1916.4,0.092
4111160000,연무동,9,2024,29527.8,0.144,1456.5,0.183
4111352000,세류1동,78,2024,44220.5,0.185,2106.7,0.141
4111355000,평동,105,2024,38943.8,0.138,1726.7,0.111
4111356000,서둔동,63,2024,33176.2,0.226,1658.3,0.223
4111365000,구운동,32,2024,38737.5,0.099,1694.7,0.094
4111366200,금곡동,158,2024,47309.5,0.192,1932.6,0.144
4111366400,호매실동,210,2024,42711.4,0.133,2004.9,0.084
4111367000,권선1동,364,2024,44453.2,0.206,2007.4,0.147
4111369000,곡선동,81,2024,53377.8,0.136,2441.5,0.151
4111370000,입북동,54,2024,32870.4,0.139,1448.6,0.095
4111565000,매교동,33,2024,62922.4,0.182,3219.7,0.15
4111566000,매산동,17,2024,49488.2,0.178,2035.9,0.136
4111567000,고등동,45,2024,71942.2,0.081,3232.4,0.047
4111568000,화서1동,100,2024,47670.0,0.136,2387.3,0.121
4111570000,지동,4,2024,19200.0,0.208,986.2,0.12
4111571000,우만1동,61,2024,40611.3,0.27,2336.7,0.127
4111573000,인계동,137,2024,36071.6,0.279,1861.9,0.161
4111751000,매탄1동,336,2024,47264.3,0.197,2174.7,0.145
4111755000,원천동,137,2024,78598.9,0.352,3555.7,0.229
4111758000,영통2동,23,2024,72630.4,0.045,2629.8,0.035
4111758500,영통3동,505,2024,46042.1,0.165,2249.2,0.073
4111759300,망포1동,364,2024,63621.2,0.159,2629.3,0.18
4111760000,광교1동,146,2024,122241.8,0.138,4316.2,0.097
4111761000,광교2동,80,2024,87319.4,0.124,3454.5,0.097
4113151000,신흥1동,93,2024,90195.7,0.109,4143.3,0.107
4113156100,태평4동,31,2024,52563.8,0.203,2822.6,0.085
4113157000,수진1동,20,2024,69522.5,0.108,2955.2,0.098
4113159000,단대동,39,2024,80469.2,0.086,3313.0,0.115
4113161000,양지동,1,2024,54000.0,0.0,2101.2,0.0
4113162500,위례동,102,2024,126818.6,0.088,5183.3,0.088
4113164000,고등동,12,2024,103916.7,0.012,4043.0,0.012
4113351000,성남동,14,2024,41403.6,0.267,2137.5,0.159
4113352500,중앙동,34,2024,81714.7,0.05,3813.1,0.129
4113353000,금광1동,58,2024,63555.2,0.13,3344.5,0.129
4113355000,은행1동,20,2024,55285.0,0.105,2810.8,0.095
4113357000,상대원1동,37,2024,37252.0,0.083,2479.1,0.062
4113366000,하대원동,39,2024,59284.6,0.123,2662.3,0.104
4113367000,도촌동,63,2024,81367.5,0.118,3621.0,0.088
4113551000,분당동,27,2024,102266.7,0.13,3886.0,0.089
4113552000,수내1동,107,2024,137983.6,0.166,4745.8,0.093
4113554500,정자동,157,2024,114525.1,0.259,4817.0,0.099
4113558000,서현1동,96,2024,116116.1,0.201,4929.6,0.117
4113560000,이매1동,89,2024,122577.5,0.128,4849.5,0.101
4113561000,이매2동,135,2024,87428.9,0.18,3956.8,0.084
4113565000,판교동,117,2024,167932.3,0.178,5886.3,0.116
4113565500,삼평동,52,2024,151928.8,0.134,6258.8,0.06
4113566200,금곡동,70,2024,99964.3,0.147,4706.0,0.086
4113566500,구미1동,114,2024,83247.1,0.178,4080.5,0.099
4113568000,운중동,54,2024,119837.0,0.093,5134.4,0.076
4115051000,의정부1동,210,2024,34432.6,0.156,1560.2,0.105
4115056100,장암동,70,2024,34594.3,0.249,1660.3,0.138
4115056700,신곡1동,343,2024,29802.4,0.196,1355.9,0.133
4115057300,송산1동,186,2024,35263.4,0.237,1670.1,0.18
4115057800,송산3동,312,2024,35358.0,0.167,1567.4,0.104
4115058000,자금동,78,2024,30976.5,0.134,1382.5,0.096
4115059500,가능동,175,2024,28745.7,0.333,1581.2,0.185
4115062000,녹양동,37,2024,33600.0,0.116,1354.7,0.098
4117159000,석수1동,244,2024,49911.2,0.244,2596.1,0.168
4117162100,박달1동,54,2024,45312.0,0.111,2058.7,0.107
4117354600,달안동,351,2024,53762.6,0.206,2958.9,0.112
4117357800,귀인동,189,2024,75463.8,0.199,3324.6,0.09
4117363000,갈산동,392,2024,63286.7,0.179,2870.9,0.149
4121051000,광명1동,184,2024,54105.5,0.222,2984.4,0.182
4121059000,철산1동,186,2024,74681.4,0.171,3544.1,0.131
4121063400,하안4동,229,2024,54287.1,0.196,3105.7,0.087
4121064000,소하1동,63,2024,68821.4,0.114,2708.4,0.099
4121065500,일직동,53,2024,107535.8,0.089,4716.2,0.04
4122025000,팽성읍,58,2024,24070.7,0.291,895.5,0.146
4122025300,안중읍,150,2024,22240.3,0.207,1023.3,0.174
4122025600,포승읍,130,2024,11654.4,0.309,803.4,0.153
4122025900,청북읍,94,2024,20450.5,0.147,946.5,0.067
4122031000,진위면,28,2024,11706.4,0.157,725.5,0.127
4122033000,고덕면,41,2024,30485.4,0.162,1487.8,0.131
4122034000,오성면,2,2024,16400.0,0.027,649.4,0.027
4122037000,현덕면,5,2024,8100.0,0.068,446.3,0.076
4122051000,중앙동,196,2024,22862.5,0.241,1188.8,0.127
4122053500,송탄동,31,2024,31845.2,0.074,1241.0,0.078
4122055000,지산동,94,2024,21135.6,0.264,969.7,0.117
4122056000,송북동,24,2024,20702.1,0.208,855.7,0.077
4122059000,신평동,117,2024,14088.1,0.414,1312.9,0.068
4122060000,원평동,20,2024,19770.0,0.117,1211.8,0.051
4122061000,통복동,466,2024,33848.5,0.209,1504.1,0.183
4122062000,비전1동,53,2024,41582.1,0.066,1609.4,0.055
4122063000,비전2동,73,2024,35638.1,0.067,1586.6,0.036
4122063500,용이동,142,2024,41186.3,0.124,1550.6,0.119
4122064000,세교동,5,2024,78150.0,0.13,3261.3,0.013
4122065000,동삭동,126,2024,31750.0,0.089,1551.3,0.056
4122066000,고덕동,131,2024,58201.1,0.089,2398.0,0.046
4125053500,중앙동,128,2024,14745.7,0.231,735.4,0.194
4125055000,보산동,2,2024,7100.0,0.127,561.8,0.166
4125056500,불현동,6,2024,2304.2,0.152,190.5,0.158
4125056600,송내동,211,2024,20139.5,0.194,949.0,0.102
4125058000,소요동,10,2024,23780.0,0.039,893.3,0.036
4125060000,상패동,10,2024,7995.0,0.092,472.3,0.141
4127151500,이동,6,2024,48616.7,0.096,1747.5,0.023
4127152500,사동,249,2024,45829.1,0.225,1860.2,0.17
4127154000,본오1동,101,2024,34294.1,0.157,1552.4,0.145
4127158000,월피동,44,2024,29037.5,0.112,1622.6,0.091
4127159000,성포동,107,2024,38884.6,0.183,1856.4,0.132
4127160000,반월동,37,2024,36108.1,0.195,1865.1,0.141
4127161000,안산동,7,2024,19653.9,0.377,956.9,0.142
4127351000,와동,2,2024,40000.0,0.012,1763.7,0.013
4127352500,고잔동,272,2024,53755.1,0.193,2360.2,0.162
4127354500,원곡동,99,2024,46384.9,0.114,2229.9,0.168
4127356500,신길동,68,2024,35309.6,0.108,1410.7,0.081
4127357000,초지동,225,2024,40301.6,0.21,2054.9,0.156
4127358000,선부1동,227,2024,33952.9,0.241,1926.7,0.135
4128151000,주교동,91,2024,41074.8,0.203,1884.4,0.132
4128152000,원신동,62,2024,60069.4,0.052,2471.6,0.057
4128153000,흥도동,102,2024,65481.2,0.092,2756.5,0.071
4128157600,삼송1동,60,2024,79420.0,0.067,3293.9,0.054
4128157700,삼송2동,23,2024,73489.1,0.052,2918.8,0.035
4128158000,창릉동,19,2024,71526.3,0.024,2783.4,0.024
4128159000,고양동,60,2024,29502.5,0.104,1214.7,0.076
4128160000,관산동,39,2024,26265.4,0.162,1295.7,0.067
4128161000,능곡동,37,2024,49221.1,0.107,2059.5,0.1
4128162100,화정1동,260,2024,42662.5,0.189,1958.2,0.091
4128165600,행신4동,336,2024,38289.8,0.182,1933.1,0.062
4128166000,화전동,112,2024,69649.1,0.086,3348.9,0.041
4128551000,식사동,131,2024,68914.1,0.111,1827.1,0.092
4128552500,중산1동,162,2024,39825.6,0.225,1619.2,0.185
4128553000,정발산동,31,2024,81900.0,0.226,2916.7,0.201
4128554000,풍산동,91,2024,40145.1,0.133,1662.9,0.061
4128555100,백석1동,88,2024,52189.8,0.264,2416.0,0.176
4128556000,마두1동,90,2024,58429.4,0.207,2163.8,0.067
4128560000,고봉동,18,2024,23197.2,0.15,982.6,0.082
4128751000,일산1동,281,2024,38992.2,0.198,1643.8,0.135
4128754500,탄현1동,294,2024,38174.0,0.223,1560.0,0.142
4128755000,주엽1동,154,2024,49539.9,0.225,2052.8,0.094
4128757000,대화동,46,2024,48425.0,0.196,2023.4,0.144
4128760000,덕이동,87,2024,49720.2,0.123,1532.2,0.082
4128761000,가좌동,49,2024,34583.7,0.09,1317.7,0.063
4129051000,중앙동,25,2024,171764.0,0.12,7481.1,0.062
4129051500,원문동,65,2024,149000.0,0.084,6271.6,0.094
4129053000,별양동,51,2024,151731.4,0.08,6808.6,0.076
4129054000,부림동,49,2024,142714.3,0.122,6816.4,0.054
4131051000,갈매동,90,2024,66416.1,0.054,2650.7,0.039
4131052000,동구동,149,2024,56714.8,0.13,2710.4,0.092
4131057000,수택1동,134,2024,64134.7,0.161,3005.6,0.108
4131058000,수택2동,14,2024,73957.1,0.136,3381.4,0.112
4136025000,와부읍,169,2024,48522.5,0.182,1942.6,0.073
4136025300,진접읍,294,2024,35694.0,0.164,1445.7,0.129
4136025600,화도읍,120,2024,32977.0,0.126,1340.6,0.145
4136025800,화도읍남부출장소,93,2024,31812.9,0.156,1405.9,0.156
4136025900,진건읍,28,2024,23521.4,0.132,1136.0,0.113
4136026200,오남읍,155,2024,25467.6,0.234,1132.4,0.123
4136026500,퇴계원읍,52,2024,43773.1,0.138,1796.1,0.094
4136031000,별내면,57,2024,27132.5,0.11,1260.0,0.061
4136051000,호평동,167,2024,43471.7,0.124,1805.2,0.105
4136052000,평내동,120,2024,35459.8,0.134,1605.6,0.153
4136053000,금곡동,23,2024,21778.7,0.154,1186.9,0.125
4136054500,다산1동,460,2024,70734.9,0.096,2857.3,0.108
4136057000,별내동,114,2024,66473.2,0.086,2316.0,0.072
4137053000,남촌동,37,2024,18477.0,0.211,1022.7,0.056
4137055000,세마동,200,2024,40027.4,0.145,1711.7,0.126
4137056000,초평동,15,2024,17366.7,0.149,866.3,0.066
4139051000,대야동,142,2024,49038.0,0.185,2166.0,0.135
4139052000,신천동,56,2024,25775.0,0.246,1390.0,0.16
4139053100,신현동,33,2024,23604.5,0.186,1083.2,0.09
4139054000,은행동,168,2024,46643.2,0.194,2067.5,0.125
4139055000,매화동,12,2024,22891.7,0.211,1163.1,0.109
4139057000,목감동,107,2024,50923.1,0.151,2317.8,0.088
4139058100,군자동,71,2024,19290.4,0.287,1122.9,0.159
4139058200,월곶동,129,2024,22118.2,0.29,1419.6,0.082
4139058900,정왕본동,47,2024,36102.1,0.049,1471.8,0.061
4139059600,배곧1동,265,2024,52001.5,0.091,2214.7,0.056
4139063000,연성동,66,2024,26400.0,0.141,1255.5,0.055
4139063100,장곡동,157,2024,40042.7,0.2,1767.5,0.126
4139064000,능곡동,59,2024,59163.8,0.077,2378.9,0.084
4139065000,거북섬동,582,2024,26333.5,0.149,1313.0,0.071
4141051000,군포1동,181,2024,41859.7,0.158,1949.6,0.097
4141058000,오금동,173,2024,37108.7,0.202,2158.9,0.077
4141062000,광정동,328,2024,49841.4,0.243,2279.7,0.131
4141063000,송부동,88,2024,50136.4,0.107,2266.2,0.059
4143051000,고천동,138,2024,45753.8,0.131,2090.8,0.112
4143052000,부곡동,48,2024,42405.4,0.218,2246.7,0.132
4143054000,내손1동,111,2024,74783.8,0.134,3187.4,0.103
4143055000,내손2동,61,2024,76321.5,0.205,3253.5,0.154
4143056000,청계동,29,2024,76960.0,0.075,3105.4,0.038
4145052000,신장1동,153,2024,68281.7,0.108,3445.5,0.101
4145053000,신장2동,50,2024,62019.0,0.09,2791.1,0.088
4145054000,덕풍1동,99,2024,65360.1,0.152,2641.9,0.124
4145058200,감일동,105,2024,94902.4,0.095,3957.0,0.051
4145058500,위례동,81,2024,127010.5,0.065,4352.6,0.054
4145061000,미사1동,201,2024,85023.4,0.097,3723.1,0.063
4145062000,미사2동,57,2024,96452.6,0.102,3663.0,0.057
4145063000,미사3동,94,2024,88977.7,0.109,3647.1,0.057
4146125000,포곡읍,78,2024,24628.2,0.253,1100.2,0.16
4146125300,모현읍,6,2024,27333.3,0.071,1150.4,0.041
